time_step,feature_index,feature_name,abs_ig_attribution
28,46,PSH Flag Count,0.0003437306440901011
28,47,ACK Flag Count,0.00048062740825116634
28,48,URG Flag Count,5.304921432980336e-05
28,49,CWE Flag Count,0.0
28,50,ECE Flag Count,9.719813220954165e-08
28,51,Down/Up Ratio,2.1639634724124335e-05
28,52,Average Packet Size,3.2118437957251444e-05
28,53,Avg Fwd Segment Size,5.889387921342859e-06
28,54,Avg Bwd Segment Size,4.8557325499132276e-05
28,55,Fwd Header Length.1,3.25887405949743e-08
28,56,Fwd Avg Bytes/Bulk,0.0
28,57,Fwd Avg Packets/Bulk,0.0
28,58,Fwd Avg Bulk Rate,0.0
28,59,Bwd Avg Bytes/Bulk,0.0
28,60,Bwd Avg Packets/Bulk,0.0
28,61,Bwd Avg Bulk Rate,0.0
28,62,Subflow Fwd Packets,1.406151710625636e-07
28,63,Subflow Fwd Bytes,1.2292581175188388e-07
28,64,Subflow Bwd Packets,2.542220727264066e-07
28,65,Subflow Bwd Bytes,1.5426647337335453e-07
28,66,Init_Win_bytes_forward,1.3122202062731958e-06
28,67,Init_Win_bytes_backward,1.3862084415450227e-05
28,68,act_data_pkt_fwd,4.9889777642420086e-08
28,69,min_seg_size_forward,2.4533066550480598e-12
28,70,Active Mean,1.1225605476283818e-06
28,71,Active Std,9.13552867132239e-07
28,72,Active Max,4.144465947319986e-06
28,73,Active Min,4.6667648234688386e-07
28,74,Idle Mean,8.410200825892389e-05
28,75,Idle Std,6.575774932571221e-06
28,76,Idle Max,1.3692106222151779e-05
28,77,Idle Min,0.00013215617218520492
29,0,Destination Port,2.962862708955072e-05
29,1,Flow Duration,3.831639696727507e-05
29,2,Total Fwd Packets,9.560036318134735e-08
29,3,Total Backward Packets,6.295146448564992e-08
29,4,Total Length of Fwd Packets,1.6891897303139558e-07
29,5,Total Length of Bwd Packets,9.486581298290275e-09
29,6,Fwd Packet Length Max,8.206321581383236e-06
29,7,Fwd Packet Length Min,1.4142679901851807e-05
29,8,Fwd Packet Length Mean,1.8493303286959417e-05
29,9,Fwd Packet Length Std,7.329973414016422e-06
29,10,Bwd Packet Length Max,6.1862709117122e-05
29,11,Bwd Packet Length Min,5.0208327593281865e-06
29,12,Bwd Packet Length Mean,0.0004551899037323892
29,13,Bwd Packet Length Std,0.0006692117894999683
29,14,Flow Bytes/s,1.068724372998986e-06
29,15,Flow Packets/s,9.863496416073758e-06
29,16,Flow IAT Mean,1.6155630873981863e-05
29,17,Flow IAT Std,2.843605443558772e-06
29,18,Flow IAT Max,3.624453893280588e-05
29,19,Flow IAT Min,1.7128862737081363e-06
29,20,Fwd IAT Total,0.00011818883649539202
29,21,Fwd IAT Mean,3.654274405562319e-05
29,22,Fwd IAT Std,2.383405080763623e-05
29,23,Fwd IAT Max,3.950428799726069e-05
29,24,Fwd IAT Min,7.620550945830473e-07
29,25,Bwd IAT Total,1.7880398445413448e-05
29,26,Bwd IAT Mean,1.0482914149179123e-05
29,27,Bwd IAT Std,1.0602027487038868e-06
29,28,Bwd IAT Max,4.679297853726894e-05
29,29,Bwd IAT Min,1.6559360460632888e-07
29,30,Fwd PSH Flags,1.762812644301448e-05
29,31,Bwd PSH Flags,0.0
29,32,Fwd URG Flags,0.0
29,33,Bwd URG Flags,0.0
29,34,Fwd Header Length,8.718235022797671e-08
29,35,Bwd Header Length,2.0707670955744106e-07
29,36,Fwd Packets/s,6.14000964560546e-06
29,37,Bwd Packets/s,7.343146535276901e-06
29,38,Min Packet Length,3.275049675721675e-05
29,39,Max Packet Length,0.0004488134873099625
29,40,Packet Length Mean,2.8400721930665895e-05
29,41,Packet Length Std,4.770832310896367e-05
29,42,Packet Length Variance,0.00022464974608737975
29,43,FIN Flag Count,1.5256541701091919e-05
29,44,SYN Flag Count,8.946168964030221e-05
29,45,RST Flag Count,3.2274857630909537e-07
29,46,PSH Flag Count,0.0004123616963624954
29,47,ACK Flag Count,0.00024910521460697055
29,48,URG Flag Count,0.00018162073683924973
29,49,CWE Flag Count,0.0
29,50,ECE Flag Count,4.623983045348723e-07
29,51,Down/Up Ratio,7.3589294515841175e-06
29,52,Average Packet Size,0.00022327811166178435
29,53,Avg Fwd Segment Size,3.3180763239215594e-06
29,54,Avg Bwd Segment Size,1.7020502127707005e-06
29,55,Fwd Header Length.1,3.4492607881020376e-08
29,56,Fwd Avg Bytes/Bulk,0.0
29,57,Fwd Avg Packets/Bulk,0.0
29,58,Fwd Avg Bulk Rate,0.0
29,59,Bwd Avg Bytes/Bulk,0.0
29,60,Bwd Avg Packets/Bulk,0.0
29,61,Bwd Avg Bulk Rate,0.0
29,62,Subflow Fwd Packets,7.686924874406031e-08
29,63,Subflow Fwd Bytes,3.50593443165792e-09
29,64,Subflow Bwd Packets,8.384665051153206e-08
29,65,Subflow Bwd Bytes,6.670682672904604e-09
29,66,Init_Win_bytes_forward,1.5062115380715113e-05
29,67,Init_Win_bytes_backward,2.7102836611447856e-05
29,68,act_data_pkt_fwd,1.5241782946873172e-08
29,69,min_seg_size_forward,6.465941559952171e-09
29,70,Active Mean,8.26191921987629e-07
29,71,Active Std,1.1171697167355887e-07
29,72,Active Max,6.998588105489034e-06
29,73,Active Min,1.1626975293665964e-07
29,74,Idle Mean,7.854457180656027e-06
29,75,Idle Std,5.338759365258738e-06
29,76,Idle Max,1.2961495485797059e-05
29,77,Idle Min,3.3335338230244815e-05
30,0,Destination Port,8.226845966419205e-05
30,1,Flow Duration,6.562680482602445e-06
30,2,Total Fwd Packets,2.3142470695347583e-07
30,3,Total Backward Packets,3.2372889791076886e-07
30,4,Total Length of Fwd Packets,3.030857271824061e-07
30,5,Total Length of Bwd Packets,2.732158179696853e-07
30,6,Fwd Packet Length Max,1.5936220734147355e-05
30,7,Fwd Packet Length Min,5.329608029569499e-06
30,8,Fwd Packet Length Mean,9.401671377418097e-06
30,9,Fwd Packet Length Std,6.781789579690667e-06
30,10,Bwd Packet Length Max,1.2952858924109023e-05
30,11,Bwd Packet Length Min,1.4258567944125389e-06
30,12,Bwd Packet Length Mean,4.0933235140983015e-05
30,13,Bwd Packet Length Std,1.818184864532668e-05
30,14,Flow Bytes/s,1.4641908592238906e-06
30,15,Flow Packets/s,1.618019086890854e-05
30,16,Flow IAT Mean,8.052979683270678e-05
30,17,Flow IAT Std,2.329624112462625e-05
30,18,Flow IAT Max,2.3700091333012097e-05
30,19,Flow IAT Min,1.2465541203710018e-06
30,20,Fwd IAT Total,1.485490201957873e-06
30,21,Fwd IAT Mean,5.065002551418729e-05
30,22,Fwd IAT Std,2.4951494197011925e-05
30,23,Fwd IAT Max,4.905989771941677e-05
30,24,Fwd IAT Min,1.5546898794127628e-05
30,25,Bwd IAT Total,0.0001266900944756344
30,26,Bwd IAT Mean,9.727968063089065e-06
30,27,Bwd IAT Std,6.563699571415782e-06
30,28,Bwd IAT Max,2.651234171935357e-05
30,29,Bwd IAT Min,5.30239412910305e-06
30,30,Fwd PSH Flags,2.5323262889287435e-05
30,31,Bwd PSH Flags,0.0
30,32,Fwd URG Flags,0.0
30,33,Bwd URG Flags,0.0
30,34,Fwd Header Length,1.0793843152612226e-08
30,35,Bwd Header Length,5.210758757812073e-08
30,36,Fwd Packets/s,1.2959252671862487e-05
30,37,Bwd Packets/s,3.632079369708663e-06
30,38,Min Packet Length,1.3814916201226879e-05
30,39,Max Packet Length,1.2714082913589664e-05
30,40,Packet Length Mean,6.196951289894059e-06
30,41,Packet Length Std,2.1535906853387132e-06
30,42,Packet Length Variance,7.7032136687194e-06
30,43,FIN Flag Count,2.098680670314934e-05
30,44,SYN Flag Count,6.820806447649375e-05
30,45,RST Flag Count,6.243033112696139e-07
30,46,PSH Flag Count,0.0003245103871449828
30,47,ACK Flag Count,0.0003531550755724311
30,48,URG Flag Count,5.1741819333983585e-05
30,49,CWE Flag Count,0.0
30,50,ECE Flag Count,1.4326292330224533e-07
30,51,Down/Up Ratio,1.3157604371372145e-05
30,52,Average Packet Size,2.384417166467756e-05
30,53,Avg Fwd Segment Size,2.099272023770027e-06
30,54,Avg Bwd Segment Size,4.098708450328559e-05
30,55,Fwd Header Length.1,1.824535722505516e-08
30,56,Fwd Avg Bytes/Bulk,0.0
30,57,Fwd Avg Packets/Bulk,0.0
30,58,Fwd Avg Bulk Rate,0.0
30,59,Bwd Avg Bytes/Bulk,0.0
30,60,Bwd Avg Packets/Bulk,0.0
30,61,Bwd Avg Bulk Rate,0.0
30,62,Subflow Fwd Packets,1.99000069756039e-07
30,63,Subflow Fwd Bytes,1.3694409517484019e-07
30,64,Subflow Bwd Packets,3.143466074106982e-07
30,65,Subflow Bwd Bytes,2.2208671168755245e-07
30,66,Init_Win_bytes_forward,2.366365515626967e-05
30,67,Init_Win_bytes_backward,1.6811378372949548e-05
30,68,act_data_pkt_fwd,6.331468682674313e-08
30,69,min_seg_size_forward,1.50229375606159e-08
30,70,Active Mean,7.214503625618818e-07
30,71,Active Std,7.982138754414336e-07
30,72,Active Max,4.391352376842406e-06
30,73,Active Min,5.090121817374893e-07
30,74,Idle Mean,6.206177204148844e-05
30,75,Idle Std,6.673626103292918e-06
30,76,Idle Max,3.438791463850066e-05
30,77,Idle Min,0.0001518590870546177
31,0,Destination Port,4.450157575774938e-05
31,1,Flow Duration,5.2062627219129354e-05
31,2,Total Fwd Packets,1.9592854982874996e-07
31,3,Total Backward Packets,1.9816815211015637e-07
31,4,Total Length of Fwd Packets,2.3905980128802184e-07
31,5,Total Length of Bwd Packets,1.596697956074422e-07
31,6,Fwd Packet Length Max,5.5579421314178035e-06
31,7,Fwd Packet Length Min,1.3530619071389083e-05
31,8,Fwd Packet Length Mean,1.8199321857537143e-05
31,9,Fwd Packet Length Std,3.154809746774845e-06
31,10,Bwd Packet Length Max,2.6420180802233517e-05
31,11,Bwd Packet Length Min,6.620739895879524e-06
31,12,Bwd Packet Length Mean,0.00037355776294134557
31,13,Bwd Packet Length Std,0.0009037908748723567
31,14,Flow Bytes/s,1.2810631915272097e-06
31,15,Flow Packets/s,6.868894161016215e-06
31,16,Flow IAT Mean,1.4502173144137487e-05
31,17,Flow IAT Std,9.203961781167891e-06
31,18,Flow IAT Max,2.8990581995458342e-05
31,19,Flow IAT Min,1.5728170410511666e-06
31,20,Fwd IAT Total,9.666840196587145e-05
31,21,Fwd IAT Mean,3.5684966860571876e-05
31,22,Fwd IAT Std,2.8242044209036976e-05
31,23,Fwd IAT Max,3.7381738366093487e-05
31,24,Fwd IAT Min,1.3087797015032265e-06
31,25,Bwd IAT Total,1.9783831248787465e-06
31,26,Bwd IAT Mean,9.867377229966223e-06
31,27,Bwd IAT Std,1.6321806697305874e-06
31,28,Bwd IAT Max,4.435414302861318e-05
31,29,Bwd IAT Min,1.7010162309816224e-06
31,30,Fwd PSH Flags,3.766154623008333e-05
31,31,Bwd PSH Flags,0.0
31,32,Fwd URG Flags,0.0
31,33,Bwd URG Flags,0.0
31,34,Fwd Header Length,7.658509559860249e-08
31,35,Bwd Header Length,9.697701841560047e-08
31,36,Fwd Packets/s,1.3301178114488721e-05
31,37,Bwd Packets/s,8.196004273486324e-06
31,38,Min Packet Length,2.873726043617353e-05
31,39,Max Packet Length,0.000682737329043448
31,40,Packet Length Mean,0.0001179630562546663
31,41,Packet Length Std,0.0003451775119174272
31,42,Packet Length Variance,0.0010443696519359946
31,43,FIN Flag Count,1.966716445167549e-05
31,44,SYN Flag Count,7.527805428253487e-05
31,45,RST Flag Count,3.154226817514427e-07
31,46,PSH Flag Count,0.0007373696425929666
31,47,ACK Flag Count,0.00027964916080236435
31,48,URG Flag Count,0.0002178599825128913
31,49,CWE Flag Count,0.0
31,50,ECE Flag Count,2.6064699909511546e-07
31,51,Down/Up Ratio,9.356066584587097e-06
31,52,Average Packet Size,0.0001751797244651243
31,53,Avg Fwd Segment Size,1.3404136325334548e-06
31,54,Avg Bwd Segment Size,9.742727706907317e-05
31,55,Fwd Header Length.1,4.359456440283793e-08
31,56,Fwd Avg Bytes/Bulk,0.0
31,57,Fwd Avg Packets/Bulk,0.0
31,58,Fwd Avg Bulk Rate,0.0
31,59,Bwd Avg Bytes/Bulk,0.0
31,60,Bwd Avg Packets/Bulk,0.0
31,61,Bwd Avg Bulk Rate,0.0
31,62,Subflow Fwd Packets,1.4748644616702222e-07
31,63,Subflow Fwd Bytes,1.7661795359558141e-09
31,64,Subflow Bwd Packets,2.6091413474205183e-07
31,65,Subflow Bwd Bytes,1.1097844065943718e-07
31,66,Init_Win_bytes_forward,1.7215470506926067e-05
31,67,Init_Win_bytes_backward,1.8717913917498663e-05
31,68,act_data_pkt_fwd,2.257309361652915e-08
31,69,min_seg_size_forward,8.078741231543063e-09
31,70,Active Mean,9.85037559075863e-07
31,71,Active Std,6.383506701013175e-08
31,72,Active Max,7.865977750043385e-06
31,73,Active Min,3.850955465622974e-08
31,74,Idle Mean,8.814727152639534e-06
31,75,Idle Std,5.113909537612926e-06
31,76,Idle Max,1.6393360056099482e-05
31,77,Idle Min,3.438546264078468e-05
32,0,Destination Port,7.312057277886197e-05
32,1,Flow Duration,6.044934252713574e-06
32,2,Total Fwd Packets,1.58230648139579e-07
32,3,Total Backward Packets,2.357880362069409e-07
32,4,Total Length of Fwd Packets,3.098024592418369e-07
32,5,Total Length of Bwd Packets,2.2143532873997174e-07
32,6,Fwd Packet Length Max,1.67394318850711e-05
32,7,Fwd Packet Length Min,4.169346539129037e-06
32,8,Fwd Packet Length Mean,1.3443363968690392e-05
32,9,Fwd Packet Length Std,3.592894699977478e-06
32,10,Bwd Packet Length Max,3.3136909678432858e-06
32,11,Bwd Packet Length Min,4.50346851721406e-06
32,12,Bwd Packet Length Mean,5.809732465422712e-05
32,13,Bwd Packet Length Std,2.8322254365775734e-05
32,14,Flow Bytes/s,1.2696734756900696e-06
32,15,Flow Packets/s,5.3739936447527725e-06
32,16,Flow IAT Mean,7.50897524994798e-05
32,17,Flow IAT Std,2.766352736216504e-05
32,18,Flow IAT Max,9.59119188337354e-06
32,19,Flow IAT Min,1.3334080222193734e-06
32,20,Fwd IAT Total,1.6123207160489983e-06
32,21,Fwd IAT Mean,5.1460541726555675e-05
32,22,Fwd IAT Std,3.8818125176476315e-05
32,23,Fwd IAT Max,5.0383841880830005e-05
32,24,Fwd IAT Min,1.06079687611782e-05
32,25,Bwd IAT Total,0.00011283109779469669
32,26,Bwd IAT Mean,9.221114851243328e-06
32,27,Bwd IAT Std,8.344757588929497e-06
32,28,Bwd IAT Max,2.3482773030991666e-05
32,29,Bwd IAT Min,1.3586173963631154e-06
32,30,Fwd PSH Flags,3.6040000850334764e-05
32,31,Bwd PSH Flags,0.0
32,32,Fwd URG Flags,0.0
32,33,Bwd URG Flags,0.0
32,34,Fwd Header Length,4.498349692738657e-09
32,35,Bwd Header Length,1.415070585153444e-07
32,36,Fwd Packets/s,1.853640060289763e-05
32,37,Bwd Packets/s,3.830659352388466e-06
32,38,Min Packet Length,1.2750522728310898e-05
32,39,Max Packet Length,1.8326602003071457e-05
32,40,Packet Length Mean,1.149162562796846e-05
32,41,Packet Length Std,1.4585903045372106e-05
32,42,Packet Length Variance,6.440374818339478e-06
32,43,FIN Flag Count,1.5960873497533612e-05
32,44,SYN Flag Count,8.408670692006126e-05
32,45,RST Flag Count,3.3199347626577946e-07
32,46,PSH Flag Count,0.0003935197601094842
32,47,ACK Flag Count,0.0003697533393278718
32,48,URG Flag Count,6.993679562583566e-05
32,49,CWE Flag Count,0.0
32,50,ECE Flag Count,2.0017138524508482e-07
32,51,Down/Up Ratio,1.568774678162299e-05
32,52,Average Packet Size,3.377617395017296e-05
32,53,Avg Fwd Segment Size,4.541517682810081e-06
32,54,Avg Bwd Segment Size,6.227480480447412e-05
32,55,Fwd Header Length.1,9.755164143143702e-08
32,56,Fwd Avg Bytes/Bulk,0.0
32,57,Fwd Avg Packets/Bulk,0.0
32,58,Fwd Avg Bulk Rate,0.0
32,59,Bwd Avg Bytes/Bulk,0.0
32,60,Bwd Avg Packets/Bulk,0.0
32,61,Bwd Avg Bulk Rate,0.0
32,62,Subflow Fwd Packets,1.4483269694665069e-07
32,63,Subflow Fwd Bytes,1.991114473298694e-08
32,64,Subflow Bwd Packets,2.4999042125273263e-07
32,65,Subflow Bwd Bytes,1.742614870181569e-07
32,66,Init_Win_bytes_forward,2.2075413653510623e-05
32,67,Init_Win_bytes_backward,1.3598306622952805e-06
32,68,act_data_pkt_fwd,8.211348756503867e-08
32,69,min_seg_size_forward,7.733686954725094e-12
32,70,Active Mean,8.768363954914093e-07
32,71,Active Std,6.950269266781106e-07
32,72,Active Max,4.271942088962533e-06
32,73,Active Min,2.496718138900178e-07
32,74,Idle Mean,7.494034798583016e-05
32,75,Idle Std,6.3569591475243215e-06
32,76,Idle Max,3.161870699841529e-05
32,77,Idle Min,0.00012279512884560972
33,0,Destination Port,6.857581320218742e-05
33,1,Flow Duration,8.540898852515966e-05
33,2,Total Fwd Packets,3.31913014406382e-07
33,3,Total Backward Packets,2.916254118190409e-07
33,4,Total Length of Fwd Packets,3.122397345123318e-07
33,5,Total Length of Bwd Packets,2.968564842831256e-07
33,6,Fwd Packet Length Max,8.620469998277258e-06
33,7,Fwd Packet Length Min,7.628867479070323e-06
33,8,Fwd Packet Length Mean,1.802377482817974e-05
33,9,Fwd Packet Length Std,4.377546247269493e-06
33,10,Bwd Packet Length Max,1.4878924048389308e-05
33,11,Bwd Packet Length Min,5.671277904184535e-06
33,12,Bwd Packet Length Mean,0.0006641074432991445
33,13,Bwd Packet Length Std,0.00039413763443008065
33,14,Flow Bytes/s,1.0573413646852714e-06
33,15,Flow Packets/s,9.117659828916658e-06
33,16,Flow IAT Mean,1.8801205442287028e-05
33,17,Flow IAT Std,4.806130164070055e-06
33,18,Flow IAT Max,4.206932135275565e-05
33,19,Flow IAT Min,1.3055640692982706e-06
33,20,Fwd IAT Total,0.00011498642561491579
33,21,Fwd IAT Mean,4.130323213757947e-05
33,22,Fwd IAT Std,1.89032762136776e-05
33,23,Fwd IAT Max,3.23880412906874e-05
33,24,Fwd IAT Min,2.9651073418790475e-06
33,25,Bwd IAT Total,5.937284731771797e-05
33,26,Bwd IAT Mean,1.7284388377447613e-05
33,27,Bwd IAT Std,1.2117328651584103e-06
33,28,Bwd IAT Max,5.33702113898471e-05
33,29,Bwd IAT Min,1.97019218717287e-07
33,30,Fwd PSH Flags,7.280174486368196e-06
33,31,Bwd PSH Flags,0.0
33,32,Fwd URG Flags,0.0
33,33,Bwd URG Flags,0.0
33,34,Fwd Header Length,5.014825776861187e-10
33,35,Bwd Header Length,2.0298553238262684e-07
33,36,Fwd Packets/s,9.408068763150368e-06
33,37,Bwd Packets/s,6.077969828766072e-06
33,38,Min Packet Length,2.9474686016328633e-05
33,39,Max Packet Length,0.00040475354762747884
33,40,Packet Length Mean,9.38416997087188e-05
33,41,Packet Length Std,0.00024755336926318705
33,42,Packet Length Variance,0.0002797343477141112
33,43,FIN Flag Count,1.3237213352113031e-05
33,44,SYN Flag Count,6.742312689311802e-05
33,45,RST Flag Count,2.396284060068865e-07
33,46,PSH Flag Count,5.349484126782045e-05
33,47,ACK Flag Count,7.3344970587641e-05
33,48,URG Flag Count,0.0001919969217851758
33,49,CWE Flag Count,0.0
33,50,ECE Flag Count,2.315676965736202e-07
33,51,Down/Up Ratio,5.437704658106668e-06
33,52,Average Packet Size,0.00021382246632128954
33,53,Avg Fwd Segment Size,9.810701158130541e-07
33,54,Avg Bwd Segment Size,0.000564063317142427
33,55,Fwd Header Length.1,1.2049288500293187e-07
33,56,Fwd Avg Bytes/Bulk,0.0
33,57,Fwd Avg Packets/Bulk,0.0
33,58,Fwd Avg Bulk Rate,0.0
33,59,Bwd Avg Bytes/Bulk,0.0
33,60,Bwd Avg Packets/Bulk,0.0
33,61,Bwd Avg Bulk Rate,0.0
33,62,Subflow Fwd Packets,2.6321160362385854e-07
33,63,Subflow Fwd Bytes,1.4296429640126007e-07
33,64,Subflow Bwd Packets,3.580950362902513e-07
33,65,Subflow Bwd Bytes,2.2040605074380437e-07
33,66,Init_Win_bytes_forward,9.837448487814981e-06
33,67,Init_Win_bytes_backward,2.438720184727572e-05
33,68,act_data_pkt_fwd,1.7089116965962603e-07
33,69,min_seg_size_forward,2.5118245261523953e-08
33,70,Active Mean,8.418405172960775e-07
33,71,Active Std,1.083952696490087e-07
33,72,Active Max,6.804893018852454e-06
33,73,Active Min,4.685337628984598e-08
33,74,Idle Mean,6.290416422416456e-06
33,75,Idle Std,5.154328391654417e-06
33,76,Idle Max,3.6836098615822266e-07
33,77,Idle Min,5.6382774346275255e-05
34,0,Destination Port,0.00015733347390778363
34,1,Flow Duration,0.00014597279368899763
34,2,Total Fwd Packets,1.932315001340612e-07
34,3,Total Backward Packets,1.4966583705700032e-07
34,4,Total Length of Fwd Packets,2.824117188993114e-07
34,5,Total Length of Bwd Packets,8.464881062764107e-08
34,6,Fwd Packet Length Max,7.814739547029603e-06
34,7,Fwd Packet Length Min,7.582452781207394e-06
34,8,Fwd Packet Length Mean,1.965371484402567e-05
34,9,Fwd Packet Length Std,2.102440248563653e-06
34,10,Bwd Packet Length Max,8.659700142743532e-06
34,11,Bwd Packet Length Min,5.71153486816911e-06
34,12,Bwd Packet Length Mean,0.0008767106337472796
34,13,Bwd Packet Length Std,0.0004631836200132966
34,14,Flow Bytes/s,9.893368542179815e-07
34,15,Flow Packets/s,1.1036180694645736e-05
34,16,Flow IAT Mean,2.3850798243074678e-05
34,17,Flow IAT Std,4.818052730115596e-07
34,18,Flow IAT Max,2.3583066649734974e-05
34,19,Flow IAT Min,1.411650828231359e-06
34,20,Fwd IAT Total,0.00011265857028774917
34,21,Fwd IAT Mean,4.533394894679077e-05
34,22,Fwd IAT Std,1.961287489393726e-05
34,23,Fwd IAT Max,2.384395156695973e-05
34,24,Fwd IAT Min,1.0790607120725326e-05
34,25,Bwd IAT Total,0.00010812228720169514
34,26,Bwd IAT Mean,1.6256561139016412e-05
34,27,Bwd IAT Std,2.82576252175204e-06
34,28,Bwd IAT Max,4.6588756958954036e-05
34,29,Bwd IAT Min,3.995729969119566e-07
34,30,Fwd PSH Flags,2.9791022825520486e-05
34,31,Bwd PSH Flags,0.0
34,32,Fwd URG Flags,0.0
34,33,Bwd URG Flags,0.0
34,34,Fwd Header Length,1.8997504014350852e-08
34,35,Bwd Header Length,7.723990336216957e-08
34,36,Fwd Packets/s,2.3451266315532848e-05
34,37,Bwd Packets/s,6.025335551385069e-06
34,38,Min Packet Length,2.605980625958182e-05
34,39,Max Packet Length,0.0001899716298794374
34,40,Packet Length Mean,0.0001413805439369753
34,41,Packet Length Std,0.00022854245617054403
34,42,Packet Length Variance,0.00026358204195275903
